StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,gender,ucla pre m_1,ucla pre m_2,ucla pre m_3,ucla_pre_avg,AI attitudes M _1,AI attitudes M _2,AI attitudes M _3,AI attitudes M _4,AI attitudes M _5,AI attitudes M _6,AI_attitudes_grade,AI attitudes attention_check,Ant' humannature  _1,Ant' humannature  _2,Ant' humannature  _3,Ant' humannature  _4,Ant' humannature  _5,Ant' humannature  _6,Ant' humannature  _7,Ant' humannature  _8,Ant' humannature  _9,Ant' humannature  _10,avr. Ant Human,Ant' uniquelytraits _1,Ant' uniquelytraits _2,Ant' uniquelytraits _3,Ant' uniquelytraits _4,Ant' uniquelytraits _5,Ant' uniquelytraits _6,Ant' uniquelytraits _7,Ant' uniquelytraits _8,Ant' uniquelytraits _9,Ant' uniquelytraits _10,avr. Ant uniqley,TOTAL ANT,ucla post M _1,ucla post M _2,ucla post M _3,ucla_post_grade_avg,Feeling heard M_1,Feeling heard M_2,Feeling heard M_3,Feeling heard M_4,N-Feeling heard M_4,Feeling heard M_5,Feeling heard M_6,Total feeling heard,ease check M _1,ease_check_fixed,IOS (Inclusion of Ot,Intimacy M _1,Intimacy M _2,Intimacy M _3,N-Intimacy M _3,Intimacy M _4,Intimacy M _5,N-Intimacy M _5,Intimacy M _6,N-Intimacy M _6,Intimacy M _7,Avr intimacy,Attention check,Meta-perceptions M_1,Meta-perceptions M_2,Meta-perceptions M_3,Meta-perceptions M_4,Meta-perceptions M_5,Meta_ perceptions_grade,self-esteem M_1,self-esteem M_2,N-self-esteem M_2,self-esteem M_3,self-esteem M_4,self-esteem M_5,N-self-esteem M_5,self-esteem M_6,N-self-esteem M_6,self-esteem M_7,self-esteem M_8,N-self-esteem M_8,self-esteem M_9,N self-esteem M_9,self-esteem M_10,Average self-esteem,Performance M_1,Performance M_2,Performance M_3,Performance M_4,Performance M_5,Performance M_6,Average performance,political view,English level,AI brands usage,AI brands usage_8_TEXT,AI frequency,uid,Create New Field or Choose From Dropdown...,גיל,chat_version,Self disclosure_dummy,Responsivness_dummy,Self disclosure,Responsivness
11/12/2024 8:56,11/12/2024 9:09,0,100,797,1,11/12/2024 9:09,R_4ZW4K0NuI9ZMaKl,1,2,6,5,5,5.333333333,1,6,3,3,2,1,16,5,6,5,4,4,4,1,6,1,1,1,3.3,6,4,3,2,1,4,1,6,4,6,4.5,3.9,6,6,6,6,6,4,2,2,5,6,1,4,8,6,1,1,6,6,1,1,6,1,6,1,1,1.714285714,1,1,1,1,1,1,1,2,6,1,5,2,3,4,4,3,6,6,1,2,5,4,3.3,5,1,2,1,6,3,3,2,6,4,,4,117737060,,30,3,0,1,Generic,Responsive
11/13/24 2:48,11/13/24 3:01,0,100,759,1,11/13/24 3:01,R_889APeddgpeJw53,1,2,3,2,2,2.333333333,5,4,3,4,3,3,22,5,6,6,6,6,6,1,1,1,1,1,3.5,4,6,1,1,6,6,1,6,1,3,5.166666667,4.333333333,2,1,1,1.333333333,6,6,2,1,6,6,6,5.333333333,8,6,3,6,6,1,6,6,2,5,1,6,6,5.857142857,1,5,3,6,6,4,4.8,6,2,5,6,6,2,5,1,6,6,3,4,1,6,6,5.6,6,6,6,6,6,6,6,3,4,6,,4,117737067,,32,3,0,1,Generic,Responsive
11/12/2024 14:00,11/12/2024 14:08,0,100,433,1,11/12/2024 14:08,R_8p8lZTPzGglJ0Qh,1,1,1,1,1,1,2,4,6,5,5,4,26,5,5,4,4,2,3,1,3,1,1,1,2.5,2,4,2,4,4,4,1,5,4,4,3.833333333,3.166666667,1,1,1,1,5,4,1,4,3,5,4,3.666666667,7,5,1,4,4,5,2,4,5,2,6,1,4,3,1,1,1,1,3,2,1.6,5,3,4,6,5,2,5,2,5,5,4,3,2,5,4,4.7,5,5,5,2,5,3,4.166666667,4,7,"4,5,6",,4,117737142,,47,3,0,1,Generic,Responsive
11/12/2024 10:08,11/12/2024 10:16,0,100,434,1,11/12/2024 10:16,R_4YbADGPnwvZuBep,1,1,1,1,1,1,3,4,4,4,3,3,21,5,4,4,4,4,4,1,1,1,1,1,2.5,4,4,1,1,4,4,1,4,1,3,3.833333333,3.166666667,1,1,1,1,5,5,5,1,6,5,5,5.166666667,7,5,6,5,5,1,6,5,2,5,2,5,5,5.142857143,1,5,5,5,5,5,5,5,1,6,5,5,1,6,1,6,5,4,3,1,6,5,5.2,5,5,5,5,5,5,5,4,5,7,,5,117737728,,22,0,1,0,Self-dislosure,Not responsive
11/12/2024 10:38,11/12/2024 10:57,0,100,1146,1,11/12/2024 10:57,R_4fq6RkJcFEpXTRy,1,1,4,5,5,4.666666667,4,4,5,2,3,3,21,5,5,4,4,5,5,1,1,1,1,1,2.8,1,1,3,3,1,5,1,1,1,1,1.666666667,2.233333333,4,3,4,3.666666667,5,5,3,3,4,5,3,4.166666667,8,6,2,6,6,5,2,4,6,1,5,2,6,3.857142857,1,2,2,2,2,2,2,2,5,2,5,5,4,3,4,3,5,3,4,4,3,4,3.6,5,6,4,5,5,3,4.666666667,4,4,4,,4,117737730,,20,1,0,0,Generic,Not responsive
11/12/2024 10:14,11/12/2024 10:37,0,100,1344,1,11/12/2024 10:37,R_42Yk0DPmlCMrSXY,1,1,2,2,1,1.666666667,6,4,4,2,2,3,21,5,5,4,5,4,6,1,1,1,1,1,2.9,4,6,1,1,4,3,1,6,1,1,4,3.45,2,2,3,2.333333333,6,5,1,1,6,6,6,5,8,6,6,6,6,2,5,5,6,1,2,5,6,4.857142857,1,2,5,5,1,1,2.8,4,6,1,5,6,2,5,6,1,5,6,1,3,4,2,3.4,6,6,5,2,6,5,5,2,6,4.5,,8,117737731,,24,3,0,1,Generic,Responsive
11/12/2024 18:30,11/12/2024 18:44,0,100,844,1,11/12/2024 18:44,R_4nGckMVPTlHpBaj,1,1,4,4,3,3.666666667,2,4,5,2,1,3,17,5,4,4,4,1,2,1,1,1,1,1,2,3,4,2,1,6,3,1,5,2,1,3.666666667,2.833333333,4,4,3,3.666666667,2,3,2,4,3,5,2,2.833333333,5,3,3,4,5,6,1,2,6,1,5,2,3,2.571428571,1,4,3,3,2,1,2.6,5,3,4,6,5,2,5,1,6,6,5,2,1,6,5,5,5,6,3,2,3,5,4,3,6,4,,1,117737732,,21,2,1,1,Self-dislosure,Responsive
11/12/2024 10:41,11/12/2024 10:56,0,100,888,1,11/12/2024 10:56,R_4M2cFGP7fY4jTlT,1,1,1,1,1,1,6,5,5,6,5,5,32,5,4,5,4,4,4,1,1,1,1,1,2.6,4,4,1,1,5,5,1,5,1,5,4.666666667,3.633333333,1,1,1,1,3,5,3,1,6,6,5,4.666666667,8,6,2,4,5,1,6,4,3,4,2,5,5,4.714285714,1,4,3,4,4,1,3.2,6,4,3,6,6,4,3,2,5,6,1,6,1,6,6,5.3,6,6,6,6,6,6,6,2,5,4.7,,6,117737762,,27,1,0,0,Generic,Not responsive
11/12/2024 11:52,11/12/2024 12:00,0,100,493,1,11/12/2024 12:00,R_4lYlAuc8lLDw76N,1,1,1,1,1,1,5,3,6,6,4,5,29,5,3,4,3,1,1,1,1,1,1,1,1.7,1,2,5,2,2,1,1,3,4,1,1.666666667,1.683333333,1,1,1,1,4,5,1,4,3,5,4,3.666666667,6,4,1,2,4,5,2,1,5,2,5,2,1,2,1,1,1,1,1,1,1,6,1,6,6,5,1,6,1,6,6,1,6,1,6,6,5.9,4,5,1,2,5,4,3.5,6,6,"4,5,6,8",llama,8,117737769,,28,1,0,0,Generic,Not responsive
11/12/2024 16:20,11/12/2024 16:32,0,100,692,1,11/12/2024 16:32,R_2wTWEQkYJGGLjI3,1,1,1,3,1,1.666666667,6,6,6,6,4,6,34,5,1,2,1,1,2,1,1,3,1,1,1.4,4,1,5,5,3,2,2,3,4,4,2.833333333,2.116666667,1,3,1,1.666666667,2,1,1,5,2,4,1,1.833333333,1,1,1,1,3,5,2,1,6,1,5,2,1,1.571428571,1,1,1,1,1,1,1,5,3,4,5,6,2,5,1,6,5,3,4,2,5,4,4.9,4,4,1,2,1,1,2.166666667,6,6,"4,6,7",,8,117737770,,29,1,0,0,Generic,Not responsive
11/12/2024 10:14,11/12/2024 10:23,0,100,542,1,11/12/2024 10:23,R_4KvjuH66YU5ecDN,1,1,2,3,2,2.333333333,2,1,1,4,1,1,10,5,4,5,4,4,4,1,1,1,1,1,2.6,2,2,1,5,2,1,3,5,1,4,2.666666667,2.633333333,1,2,2,1.666666667,4,4,2,4,3,5,4,3.666666667,7,5,2,1,2,5,2,2,5,2,6,1,1,1.571428571,1,1,1,2,2,1,1.4,4,4,3,4,2,5,2,5,2,2,2,5,2,5,4,3.3,4,5,1,4,5,2,3.5,5,7,9,,1,117737791,,32,3,0,1,Generic,Responsive
11/12/2024 11:09,11/12/2024 11:18,0,100,546,1,11/12/2024 11:18,R_2EGRAiOolgSZ82K,1,1,2,3,2,2.333333333,3,2,3,3,2,3,16,5,4,4,5,3,4,1,5,1,1,1,2.9,3,4,3,2,4,4,3,2,2,3,3.333333333,3.116666667,2,3,2,2.333333333,4,5,4,3,4,5,5,4.5,7,5,3,4,4,4,3,3,5,2,6,1,3,2.857142857,1,4,1,5,3,2,3,2,5,2,6,5,2,5,2,5,5,4,3,1,6,5,4.4,5,5,5,5,5,5,5,2,4,4,,5,117737798,,30,3,0,1,Generic,Responsive
11/12/2024 13:43,11/12/2024 14:46,0,100,3766,1,11/12/2024 14:46,R_8Ui4dx4EVIkxC16,1,1,1,1,1,1,5,4,2,2,4,1,18,5,1,4,1,1,5,1,2,1,1,1,1.8,2,3,5,4,4,3,1,5,1,4,3.5,2.65,1,1,1,1,5,4,3,2,5,5,4,4.333333333,8,6,1,4,4,6,1,4,3,4,6,1,1,2.714285714,1,5,2,4,4,5,4,5,4,3,6,5,2,5,1,6,6,1,6,1,6,6,5.4,4,2,5,2,6,6,4.166666667,3,6,4,,7,117737799,,34,0,1,0,Self-dislosure,Not responsive
11/12/2024 10:40,11/12/2024 10:46,0,100,396,1,11/12/2024 10:46,R_4ZVzz5NqLNBuSBU,1,1,3,4,3,3.333333333,4,5,5,3,4,3,24,5,2,3,3,2,3,1,4,1,1,1,2.1,2,4,5,5,4,1,1,1,5,2,2.333333333,2.216666667,2,1,3,2,1,3,2,4,3,5,4,3,6,4,2,2,4,5,2,3,2,5,4,3,2,3,1,4,2,2,3,1,2.4,5,4,3,3,2,2,5,2,5,5,2,5,1,6,4,4.3,4,2,1,2,2,2,2.166666667,4,7,"4,6,7",,6,117737834,,45,2,1,1,Self-dislosure,Responsive
11/12/2024 14:39,11/12/2024 14:56,0,100,996,1,11/12/2024 14:56,R_8A9TRizvsENqLNT,1,2,2,2,1,1.666666667,2,3,4,5,4,4,22,5,5,5,5,4,5,1,1,1,1,1,2.9,3,5,2,1,5,5,1,5,1,5,4.666666667,3.783333333,1,1,1,1,6,5,4,1,6,6,5,5.333333333,8,6,2,3,3,2,5,4,1,6,4,3,3,3.857142857,1,3,3,2,2,3,2.6,5,5,2,6,6,4,3,3,4,6,6,1,2,5,5,4.3,5,5,5,5,5,4,4.833333333,3,5,4.7,,4,117737872,,23,2,1,1,Self-dislosure,Responsive
11/12/2024 11:06,11/12/2024 11:15,0,100,544,1,11/12/2024 11:15,R_872lf7O2RDr9L8t,1,2,1,3,2,2,4,5,6,4,3,3,25,5,1,4,2,1,4,1,1,1,1,1,1.7,1,3,3,5,2,4,2,5,2,3,3,2.35,1,2,3,2,5,2,1,4,3,6,1,3,6,4,2,3,3,4,3,4,6,1,4,3,1,2.571428571,1,1,1,5,3,1,2.2,4,6,1,6,6,4,3,6,1,4,6,1,4,3,4,3.3,5,6,1,1,5,4,3.666666667,5,7,5.6,,5,117737879,,24,0,1,0,Self-dislosure,Not responsive
11/12/2024 12:21,11/12/2024 12:52,0,100,1870,1,11/12/2024 12:52,R_4VxoyfFrTTRRHlz,1,2,3,4,2,3,2,5,4,4,3,3,21,5,4,3,4,2,3,1,1,1,1,1,2.1,1,3,3,2,3,1,1,5,3,1,2.333333333,2.216666667,4,5,4,4.333333333,5,6,2,3,4,6,2,4.166666667,7,5,1,5,4,4,3,3,6,1,6,1,2,2.714285714,1,1,1,1,1,1,1,6,4,3,6,6,4,3,3,4,6,5,2,2,5,5,4.6,6,6,4,6,6,4,5.333333333,2,6,4,,5,117737889,,21,1,0,0,Generic,Not responsive
11/12/2024 10:11,11/12/2024 10:17,0,100,357,1,11/12/2024 10:17,R_4a2VLW9Er2Hd8rv,1,2,6,4,4,4.666666667,5,4,4,5,3,6,27,5,6,6,6,6,5,1,3,3,4,3,4.3,6,6,1,1,6,1,1,6,1,6,5.166666667,4.733333333,6,4,4,4.666666667,6,6,5,1,6,6,6,5.833333333,7,5,2,6,6,1,6,6,3,4,2,5,6,5.571428571,1,3,6,6,3,6,4.8,4,3,4,6,3,4,3,3,4,4,3,4,2,5,4,4.1,6,6,6,6,6,5,5.833333333,2,4,4.5,,5,117737918,,28,1,0,0,Generic,Not responsive
11/12/2024 10:38,11/12/2024 10:54,0,100,1003,1,11/12/2024 10:54,R_4XYziwJ0BRwOn0B,1,2,3,2,1,2,6,3,6,4,2,2,23,5,5,5,1,1,5,1,1,1,1,1,2.2,4,1,3,6,3,3,1,4,3,3,3,2.6,3,2,1,2,6,4,4,4,3,6,1,4,4,2,1,2,5,6,1,1,1,6,6,1,1,2.428571429,1,1,1,1,1,1,1,4,4,3,4,4,4,3,4,3,4,6,1,3,4,4,3.4,6,6,5,4,6,4,5.166666667,3,6,4,,8,117737929,,32,3,0,1,Generic,Responsive
11/13/24 3:04,11/13/24 3:14,0,100,641,1,11/13/24 3:14,R_4NEMAKgmtHGt9IT,1,2,4,3,3,3.333333333,5,4,5,4,2,5,25,5,1,5,4,2,5,1,1,1,1,1,2.2,5,4,3,5,6,4,1,5,4,4,4.666666667,3.433333333,2,2,3,2.333333333,6,6,5,3,4,6,4,5.166666667,7,5,3,6,6,4,3,6,6,1,5,2,6,4.285714286,1,1,1,1,1,1,1,5,1,6,6,6,1,6,2,5,5,3,4,1,6,5,5.4,5,5,4,5,5,3,4.5,2,5,"4,5,6",,7,117737979,,39,3,0,1,Generic,Responsive
11/12/2024 14:59,11/12/2024 15:12,0,100,812,1,11/12/2024 15:12,R_4CKmuniX418ShB7,1,1,3,4,5,4,5,5,6,5,4,5,30,5,6,6,5,1,3,1,4,1,1,1,2.9,5,4,1,4,1,1,1,2,3,1,2.333333333,2.616666667,3,2,4,3,5,3,1,2,5,5,3,3.666666667,7,5,3,4,5,4,3,5,2,5,4,3,4,4.142857143,1,4,4,3,3,3,3.4,6,1,6,6,6,1,6,2,5,6,1,6,1,6,6,5.9,5,5,4,2,5,5,4.333333333,7,6,4.6,,6,117740011,,22,0,1,0,Self-dislosure,Not responsive
11/12/2024 11:48,11/12/2024 11:58,0,100,605,1,11/12/2024 11:58,R_40HiOsMYo2meqCl,1,1,2,1,1,1.333333333,5,5,5,5,4,5,29,5,6,6,1,1,6,1,1,1,1,1,2.5,1,6,4,6,6,4,1,6,1,1,4,3.25,1,2,1,1.333333333,5,5,3,3,4,5,5,4.5,7,5,2,4,4,3,4,1,1,6,5,2,4,3.571428571,1,5,4,3,1,1,2.8,2,1,6,5,2,2,5,2,5,5,1,6,1,6,5,4.7,6,6,4,4,5,4,4.833333333,4,1,7,,6,117740086,,27,1,0,0,Generic,Not responsive
11/12/2024 14:54,11/12/2024 14:59,0,100,338,1,11/12/2024 14:59,R_8N9fBgHHnIpfA3m,1,1,1,1,1,1,4,4,5,4,3,3,23,5,3,4,4,5,3,3,3,3,2,2,3.2,3,3,3,5,4,3,5,4,3,4,3.5,3.35,1,1,1,1,3,5,4,4,3,4,4,3.833333333,7,5,3,4,6,4,3,6,5,2,4,3,4,4,1,3,4,4,3,3,3.4,3,4,3,3,2,3,4,3,4,3,5,2,4,3,3,3,3,3,2,3,2,3,2.666666667,2,4,4,,4,117740103,,28,3,0,1,Generic,Responsive
11/12/2024 13:03,11/12/2024 13:16,0,100,779,1,11/12/2024 13:16,R_4Gw9DFrl6LsdNBT,1,1,1,2,1,1.333333333,5,4,4,5,4,4,26,5,3,3,3,1,2,1,4,1,1,1,2,2,2,1,1,2,2,1,3,1,2,2.166666667,2.083333333,1,2,2,1.666666667,4,4,4,4,3,4,4,3.833333333,6,4,2,4,4,3,4,4,4,3,5,2,4,3.571428571,1,3,4,3,3,3,3.2,5,4,3,5,5,1,6,2,5,5,2,5,1,6,5,5,5,5,5,5,5,4,4.833333333,1,1,4,,1,117740152,,30,3,0,1,Generic,Responsive
11/12/2024 15:04,11/12/2024 15:28,0,100,1435,1,11/12/2024 15:28,R_456sF4eBqSYDS81,1,1,1,2,2,1.666666667,2,5,6,3,4,3,23,5,2,3,3,1,2,2,1,3,1,1,1.9,2,3,1,2,4,2,1,4,1,3,3,2.45,1,2,2,1.666666667,4,4,1,1,6,5,2,3.666666667,7,5,2,2,1,5,2,2,1,6,5,2,2,2.428571429,1,1,1,1,1,1,1,6,4,3,6,5,1,6,2,5,6,5,2,1,6,6,5.1,5,6,2,4,5,2,4,3,6,4,,4,117740162,,30,0,1,0,Self-dislosure,Not responsive
11/12/2024 12:25,11/12/2024 12:39,0,100,845,1,11/12/2024 12:39,R_4jKzsXlVyGjrULT,1,1,1,1,1,1,5,5,5,5,4,5,29,5,5,5,5,1,5,1,1,1,1,1,2.6,1,5,1,1,5,5,1,5,1,1,3.666666667,3.133333333,1,1,1,1,5,5,1,1,6,5,5,4.5,7,5,5,5,5,1,6,1,1,6,1,6,5,4.857142857,1,3,5,4,2,2,3.2,5,1,6,5,5,1,6,1,6,5,1,6,1,6,5,5.5,5,5,5,5,5,5,5,4,5,4.9,,1,117740177,,36,0,1,0,Self-dislosure,Not responsive
11/12/2024 11:30,11/12/2024 11:37,0,100,452,1,11/12/2024 11:37,R_2mUHhVVoRdnset3,1,1,3,1,2,2,1,1,1,1,1,2,7,5,5,4,5,3,5,1,1,2,3,1,3,3,4,1,1,5,1,1,5,2,3,3.5,3.25,2,1,2,1.666666667,5,4,1,1,6,5,4,4.166666667,7,5,2,3,3,5,2,2,5,2,6,1,2,2.142857143,1,1,1,1,1,1,1,5,2,5,4,5,2,5,3,4,4,2,5,2,5,5,4.7,4,1,3,4,5,4,3.5,5,6,9,,1,117740178,,39,0,1,0,Self-dislosure,Not responsive
11/12/2024 11:30,11/12/2024 11:43,0,100,782,1,11/12/2024 11:43,R_4wt7SbKiTttavF4,1,2,1,1,1,1,4,5,6,6,3,5,29,5,2,5,5,4,4,1,3,2,1,1,2.8,2,4,2,3,4,6,2,5,3,3,4,3.4,1,1,1,1,6,5,4,2,5,5,5,5,7,5,5,5,6,4,3,3,4,3,3,4,4,4,1,2,5,3,6,1,3.4,5,4,3,6,6,1,6,2,5,6,2,5,1,6,6,5.4,5,1,5,5,5,2,3.833333333,2,6,4.8,"CANVA, COPILOT",6,117740252,,21,2,1,1,Self-dislosure,Responsive
11/12/2024 13:14,11/12/2024 13:29,0,100,906,1,11/12/2024 13:29,R_4rGB6db4xOjofUk,1,2,2,2,2,2,5,5,5,5,5,5,30,5,5,5,5,5,5,2,2,2,2,2,3.5,5,5,2,2,5,5,2,5,2,3,4.666666667,4.083333333,2,2,2,2,5,5,5,2,5,5,5,5,7,5,4,5,5,2,5,5,4,3,2,5,5,4.714285714,1,5,3,5,5,4,4.4,5,2,5,5,5,2,5,2,5,5,2,5,2,5,5,5,5,2,5,5,5,5,4.5,2,6,4.5,,5,117740255,,20,2,1,1,Self-dislosure,Responsive
11/12/2024 14:05,11/12/2024 14:16,0,100,649,1,11/12/2024 14:16,R_4zUzoBk2Pctfgik,1,2,1,1,2,1.333333333,5,6,6,5,4,5,31,5,3,1,2,1,2,1,1,1,1,1,1.4,1,2,5,2,1,1,1,2,4,1,1.333333333,1.366666667,1,1,2,1.333333333,6,3,1,1,6,4,4,4,8,6,2,1,1,5,2,1,1,6,5,2,1,2,1,1,1,1,1,1,1,5,5,2,4,4,3,4,4,3,4,4,3,2,5,3,3.7,6,6,6,6,6,6,6,3,6,4,,6,117740319,,21,1,0,0,Generic,Not responsive
11/12/2024 11:26,11/12/2024 11:34,0,100,492,1,11/12/2024 11:34,R_8EiyDxezVDdvD0d,1,2,3,3,3,3,6,5,6,6,3,5,31,5,6,5,6,4,4,1,2,1,1,1,3.1,4,6,1,3,4,6,1,4,1,3,4.5,3.8,3,3,3,3,5,6,5,5,2,5,4,4.5,7,5,1,5,5,3,4,4,3,4,5,2,5,4.142857143,1,3,2,3,2,2,2.4,5,5,2,5,5,4,3,5,2,5,4,3,3,4,5,3.9,5,5,4,5,5,4,4.666666667,4,6,"4,5,6,7",,8,117740363,,20,3,0,1,Generic,Responsive
11/13/24 2:40,11/13/24 3:27,0,100,2839,1,11/13/24 3:27,R_4t2LKHjYRP1Q7aS,1,2,3,2,2,2.333333333,5,6,6,5,5,5,32,5,4,5,5,3,4,1,1,1,1,1,2.6,5,1,1,1,4,4,1,5,1,1,3.333333333,2.966666667,2,2,2,2,4,4,3,2,5,5,4,4.166666667,7,5,4,5,4,2,5,4,2,5,2,5,5,4.714285714,1,2,1,3,2,3,2.2,5,5,2,5,5,3,4,4,3,5,5,2,3,4,5,4,5,1,4,4,5,4,3.833333333,3,6,4,,8,117740369,,30,2,1,1,Self-dislosure,Responsive
11/13/24 3:52,11/13/24 4:04,0,100,708,1,11/13/24 4:04,R_2EcJocmd9s5eQcS,1,2,1,3,1,1.666666667,3,4,5,2,1,3,18,5,1,4,2,1,1,1,1,1,1,1,1.4,1,4,1,3,5,1,1,6,1,1,3,2.2,1,1,1,1,6,3,1,1,6,6,5,4.5,8,6,1,1,1,5,2,1,1,6,5,2,1,2,1,1,1,1,1,1,1,4,5,2,5,4,4,3,5,2,4,6,1,3,4,5,3.4,6,1,5,3,3,3,3.5,4,6,4,,4,117740406,,41,1,0,0,Generic,Not responsive
11/14/24 3:48,11/14/24 4:00,0,100,708,1,11/14/24 4:00,R_45TJm6r2si8lNGz,1,2,3,3,4,3.333333333,5,5,5,5,4,5,29,5,3,2,2,1,3,2,4,3,1,1,2.2,1,4,2,1,4,2,1,4,3,1,2.666666667,2.433333333,3,3,3,3,4,5,1,4,3,4,3,3.333333333,6,4,2,4,4,4,3,3,3,4,5,2,3,3.285714286,1,2,3,3,4,1,2.6,4,4,3,5,5,2,5,3,4,5,4,3,2,5,3,4.2,5,1,3,3,4,3,3.166666667,4,6,"4,5,8","elicit, preplexity",6,117740410,,36,2,1,1,Self-dislosure,Responsive
11/12/2024 12:05,11/12/2024 12:09,0,100,255,1,11/12/2024 12:09,R_4Pd9OzPmCHJy4Pn,1,2,4,3,6,4.333333333,5,5,5,5,5,5,30,5,4,3,3,3,3,3,3,4,1,3,3,3,3,5,3,3,3,1,5,5,5,3.666666667,3.333333333,4,3,4,3.666666667,5,5,1,5,2,4,2,3.166666667,5,3,1,3,1,3,4,3,4,3,3,4,1,2.714285714,1,4,4,4,4,4,4,4,4,3,4,4,4,3,6,1,2,4,3,5,2,4,3,3,3,3,3,3,3,3,3,6,4,,8,117740448,,37,1,0,0,Generic,Not responsive
11/12/2024 13:38,11/12/2024 13:59,0,100,1298,1,11/12/2024 13:59,R_2Nw4MRap3DErLHP,1,2,6,5,5,5.333333333,2,2,2,2,2,2,12,5,1,2,2,1,2,1,1,4,1,5,2,1,5,5,6,6,2,1,5,5,6,4.166666667,3.083333333,6,6,6,6,6,1,1,6,1,2,1,2,4,2,1,1,6,6,1,1,6,1,6,1,1,1.714285714,1,1,4,1,1,1,1.6,5,4,3,6,6,1,6,1,6,6,6,1,1,6,5,5,6,6,1,1,6,2,3.666666667,3,7,9,,1,117740520,,46,0,1,0,Self-dislosure,Not responsive
11/12/2024 15:16,11/12/2024 15:32,0,100,965,1,11/12/2024 15:32,R_4ih65WshFP85laq,1,2,3,1,2,2,4,6,4,5,5,5,29,5,6,5,5,4,4,1,1,1,1,1,2.9,3,5,1,1,5,5,1,6,1,1,4.166666667,3.533333333,2,1,1,1.333333333,5,6,5,1,6,6,5,5.5,8,6,3,5,4,2,5,5,2,5,3,4,5,4.714285714,1,5,2,5,5,2,3.8,5,4,3,5,5,1,6,1,6,5,4,3,1,6,5,4.9,6,6,6,6,6,6,6,3,5,7,,4,117740531,,54,3,0,1,Generic,Responsive
11/12/2024 11:24,11/12/2024 11:36,0,100,754,1,11/12/2024 11:36,R_4Jf2IFraQkcSBHK,1,2,3,3,3,3,3,4,1,2,3,4,17,5,5,6,5,5,6,1,1,1,1,1,3.2,4,4,1,1,4,4,1,4,1,1,3.5,3.35,3,3,3,3,5,5,2,1,6,5,5,4.666666667,7,5,3,5,5,2,5,5,3,4,4,3,5,4.571428571,1,2,2,4,4,4,3.2,5,1,6,5,5,1,6,1,6,5,1,6,1,6,5,5.5,6,6,6,6,6,5,5.833333333,4,5,9,,1,117740538,,51,3,0,1,Generic,Responsive
11/12/2024 12:26,11/12/2024 12:37,0,100,656,1,11/12/2024 12:37,R_2MREqsxTZjyGT9v,1,2,1,3,1,1.666666667,4,3,1,5,4,3,20,5,4,4,4,1,4,1,3,1,1,1,2.4,3,4,4,4,4,3,2,5,3,3,3.666666667,3.033333333,1,2,1,1.333333333,5,5,4,3,4,5,4,4.5,7,5,2,2,4,5,2,2,4,3,4,3,4,2.857142857,1,4,4,4,4,2,3.6,5,2,5,5,5,2,5,1,6,5,2,5,1,6,5,5.2,5,5,4,5,5,5,4.833333333,4,6,9,,1,117740539,,51,3,0,1,Generic,Responsive
11/12/2024 11:41,11/12/2024 11:55,0,100,852,1,11/12/2024 11:55,R_4fTp9xhhFXoqbMW,1,2,2,1,1,1.333333333,2,6,1,5,4,3,21,5,6,6,6,6,6,1,1,1,1,1,3.5,6,6,1,1,6,6,1,6,1,1,5.166666667,4.333333333,2,1,1,1.333333333,6,6,4,1,6,6,6,5.666666667,8,6,7,6,6,1,6,6,1,6,1,6,6,6,1,4,4,3,5,5,4.2,6,1,6,6,6,1,6,1,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,2,5,9,,1,117740540,,52,3,0,1,Generic,Responsive
11/12/2024 13:51,11/12/2024 14:09,0,100,1070,1,11/12/2024 14:09,R_4HrT13jelp90jn3,1,1,1,1,1,1,6,5,6,6,5,6,34,5,2,1,1,2,2,1,2,3,1,3,1.8,3,4,5,5,4,2,2,2,3,3,3,2.4,1,1,1,1,1,2,1,5,2,2,1,1.5,1,1,1,1,2,1,6,1,1,6,5,2,1,2.714285714,1,1,1,5,1,1,1.8,5,3,4,5,5,6,1,2,5,5,2,5,1,6,6,4.7,2,2,1,1,1,3,1.666666667,4,4,"4,5,6,7",,6,117742477,,24,0,1,0,Self-dislosure,Not responsive
11/12/2024 13:16,11/12/2024 13:25,0,100,538,1,11/12/2024 13:25,R_2LbX6xLakkW4vtx,0.899999976,1,5,4,4,4.333333333,5,4,5,6,4,6,30,5,3,3,3,1,1,1,1,2,1,1,1.7,1,2,3,3,3,1,1,3,1,1,1.833333333,1.766666667,5,4,4,4.333333333,4,2,4,4,3,5,2,3.333333333,6,4,4,2,3,5,2,5,2,5,5,2,2,3,1,5,5,3,4,3,4,3,5,2,5,5,4,3,5,2,4,5,2,4,3,4,3.3,2,3,4,4,2,3,3,3,4,"4,6,7",,7,117742478,,22,3,0,1,Generic,Responsive
